#SeqID	Length	Prediction
NODE_2512_length_240_cov_1.49189_ID_76442	240	Plasmid
NODE_2513_length_240_cov_0.994595_ID_76444	240	Plasmid
NODE_2514_length_240_cov_1.23243_ID_72216	240	Chromosome
NODE_2515_length_240_cov_3.95676_ID_73176	240	Plasmid
NODE_2516_length_240_cov_1.96216_ID_73698	240	Chromosome
NODE_2517_length_240_cov_1.54054_ID_76446	240	Chromosome
NODE_2518_length_239_cov_0.75_ID_76448	239	Plasmid
NODE_2519_length_239_cov_1_ID_76450	239	Plasmid
NODE_2520_length_239_cov_1_ID_76452	239	Plasmid
NODE_2521_length_239_cov_1_ID_76454	239	Plasmid
NODE_2522_length_239_cov_1_ID_76456	239	Chromosome
NODE_2523_length_239_cov_1.07065_ID_76458	239	Plasmid
NODE_2524_length_239_cov_2.23913_ID_72250	239	Chromosome
NODE_2525_length_239_cov_1.20652_ID_76460	239	Chromosome
NODE_2526_length_238_cov_2.2623_ID_73718	238	Plasmid
NODE_2527_length_238_cov_1.00546_ID_76462	238	Plasmid
NODE_2528_length_238_cov_1.75956_ID_73634	238	Chromosome
NODE_2529_length_238_cov_0.754098_ID_76464	238	Chromosome
NODE_2530_length_238_cov_0.754098_ID_76466	238	Plasmid
NODE_2531_length_238_cov_2.19126_ID_73860	238	Plasmid
NODE_2532_length_238_cov_0.797814_ID_76468	238	Chromosome
NODE_2533_length_237_cov_1.26374_ID_76470	237	Chromosome
NODE_2534_length_237_cov_1.51648_ID_76472	237	Plasmid
NODE_2535_length_237_cov_1.51648_ID_76474	237	Plasmid
NODE_2536_length_237_cov_0.758242_ID_76476	237	Plasmid
NODE_2537_length_237_cov_2.02198_ID_76478	237	Plasmid
NODE_2538_length_237_cov_1.23626_ID_76480	237	Plasmid
NODE_2539_length_237_cov_1.74176_ID_76482	237	Plasmid
NODE_2540_length_237_cov_1.42857_ID_72238	237	Plasmid
NODE_2541_length_237_cov_2.34066_ID_72084	237	Chromosome
NODE_2542_length_236_cov_1.52486_ID_76484	236	Chromosome
NODE_2543_length_236_cov_1.77901_ID_76486	236	Chromosome
NODE_2544_length_236_cov_1.77901_ID_76488	236	Plasmid
NODE_2545_length_236_cov_1.27072_ID_76490	236	Chromosome
NODE_2546_length_236_cov_0.762431_ID_76492	236	Chromosome
NODE_2547_length_236_cov_1.27072_ID_76494	236	Plasmid
NODE_2548_length_236_cov_1.77901_ID_76496	236	Plasmid
NODE_2549_length_235_cov_1.02222_ID_76498	235	Chromosome
NODE_2550_length_235_cov_2.04444_ID_75038	235	Plasmid
NODE_2551_length_235_cov_1.02222_ID_76500	235	Plasmid
NODE_2552_length_235_cov_1.78889_ID_76502	235	Plasmid
NODE_2553_length_235_cov_1.27778_ID_76504	235	Chromosome
NODE_2554_length_235_cov_1.02222_ID_76506	235	Chromosome
NODE_2555_length_235_cov_1.7_ID_73470	235	Chromosome
NODE_2556_length_234_cov_1.28492_ID_76508	234	Chromosome
NODE_2557_length_234_cov_2.05587_ID_73962	234	Chromosome
NODE_2558_length_234_cov_1.8324_ID_76510	234	Plasmid
NODE_2559_length_234_cov_1.67598_ID_73572	234	Plasmid
NODE_2560_length_234_cov_1.88827_ID_76512	234	Chromosome
NODE_2561_length_234_cov_1.61453_ID_73252	234	Plasmid
NODE_2562_length_234_cov_30.6257_ID_76514	234	Chromosome
NODE_2563_length_233_cov_0.775281_ID_76516	233	Plasmid
NODE_2564_length_233_cov_1.29213_ID_71926	233	Chromosome
NODE_2565_length_233_cov_1.03371_ID_76518	233	Plasmid
NODE_2566_length_233_cov_1.55056_ID_76520	233	Chromosome
NODE_2567_length_233_cov_1.29213_ID_74564	233	Chromosome
NODE_2568_length_233_cov_1.64607_ID_76522	233	Plasmid
NODE_2569_length_232_cov_1.29944_ID_76524	232	Chromosome
NODE_2570_length_232_cov_0.779661_ID_76526	232	Chromosome
NODE_2571_length_232_cov_0.779661_ID_76528	232	Chromosome
NODE_2572_length_232_cov_1.03955_ID_76530	232	Plasmid
NODE_2573_length_232_cov_1.29944_ID_76532	232	Plasmid
NODE_2574_length_232_cov_3.11864_ID_72072	232	Plasmid
NODE_2575_length_232_cov_2.0791_ID_75068	232	Plasmid
NODE_2576_length_232_cov_1.02825_ID_76534	232	Chromosome
NODE_2577_length_232_cov_0.79096_ID_76536	232	Plasmid
NODE_2578_length_231_cov_1.04545_ID_76538	231	Plasmid
NODE_2579_length_231_cov_1.30682_ID_76540	231	Plasmid
NODE_2580_length_231_cov_2.09091_ID_74786	231	Plasmid
NODE_2581_length_231_cov_0.784091_ID_76542	231	Plasmid
NODE_2582_length_231_cov_1.56818_ID_76544	231	Chromosome
NODE_2583_length_231_cov_2.61364_ID_76546	231	Chromosome
NODE_2584_length_231_cov_1.82386_ID_76548	231	Chromosome
NODE_2585_length_231_cov_0.948864_ID_76550	231	Chromosome
NODE_2586_length_231_cov_2.73864_ID_71664	231	Chromosome
NODE_2587_length_231_cov_3.36932_ID_76552	231	Chromosome
NODE_2588_length_230_cov_0.788571_ID_76554	230	Plasmid
NODE_2589_length_230_cov_0.788571_ID_76556	230	Chromosome
NODE_2590_length_230_cov_1.84_ID_76558	230	Plasmid
NODE_2591_length_230_cov_0.788571_ID_76560	230	Chromosome
NODE_2592_length_229_cov_0.793103_ID_76562	229	Plasmid
NODE_2593_length_229_cov_1.05747_ID_76564	229	Chromosome
NODE_2594_length_229_cov_2.11494_ID_76566	229	Plasmid
NODE_2595_length_229_cov_0.793103_ID_76568	229	Chromosome
NODE_2596_length_229_cov_1.58621_ID_76570	229	Plasmid
NODE_2597_length_229_cov_0.793103_ID_76572	229	Chromosome
NODE_2598_length_229_cov_0.793103_ID_76574	229	Plasmid
NODE_2599_length_229_cov_1.27586_ID_76576	229	Chromosome
NODE_2600_length_228_cov_0.797688_ID_76578	228	Plasmid
NODE_2601_length_228_cov_0.797688_ID_76580	228	Plasmid
NODE_2602_length_228_cov_1.86127_ID_76582	228	Plasmid
NODE_2603_length_228_cov_0.791908_ID_76584	228	Chromosome
NODE_2604_length_228_cov_1.30636_ID_76586	228	Plasmid
NODE_2605_length_228_cov_2.31792_ID_76588	228	Plasmid
NODE_2606_length_227_cov_1.87209_ID_74300	227	Plasmid
NODE_2607_length_227_cov_0.802326_ID_76590	227	Chromosome
NODE_2608_length_226_cov_1.61404_ID_74368	226	Chromosome
NODE_2609_length_226_cov_1.07602_ID_76592	226	Plasmid
NODE_2610_length_226_cov_0.807018_ID_76594	226	Plasmid
NODE_2611_length_226_cov_1.07602_ID_76596	226	Plasmid
NODE_2612_length_226_cov_0.807018_ID_76598	226	Chromosome
NODE_2613_length_226_cov_1.07602_ID_76600	226	Plasmid
NODE_2614_length_225_cov_0.811765_ID_76602	225	Chromosome
NODE_2615_length_225_cov_1.62353_ID_74660	225	Plasmid
NODE_2616_length_225_cov_2.12941_ID_72124	225	Chromosome
NODE_2617_length_225_cov_1.42353_ID_76604	225	Chromosome
NODE_2618_length_224_cov_1.36095_ID_71674	224	Chromosome
NODE_2619_length_224_cov_1.63314_ID_76606	224	Chromosome
NODE_2620_length_224_cov_1.60947_ID_76608	224	Chromosome
NODE_2621_length_224_cov_2.33728_ID_76610	224	Plasmid
NODE_2622_length_224_cov_1.85799_ID_76612	224	Chromosome
NODE_2623_length_223_cov_1.09524_ID_76614	223	Plasmid
NODE_2624_length_223_cov_0.821429_ID_76616	223	Chromosome
NODE_2625_length_223_cov_0.821429_ID_76618	223	Chromosome
NODE_2626_length_223_cov_1.91667_ID_74780	223	Chromosome
NODE_2627_length_223_cov_0.779762_ID_76620	223	Plasmid
NODE_2628_length_223_cov_1.05357_ID_76622	223	Chromosome
NODE_2629_length_223_cov_0.892857_ID_76624	223	Plasmid
NODE_2630_length_222_cov_1.1018_ID_76626	222	Plasmid
NODE_2631_length_222_cov_0.826347_ID_76628	222	Plasmid
NODE_2632_length_222_cov_0.826347_ID_76630	222	Plasmid
NODE_2633_length_222_cov_1.1018_ID_76632	222	Chromosome
NODE_2634_length_222_cov_1.1018_ID_76634	222	Plasmid
NODE_2635_length_222_cov_0.742515_ID_76636	222	Chromosome
NODE_2636_length_222_cov_0.646707_ID_76638	222	Plasmid
NODE_2637_length_222_cov_0.688623_ID_76640	222	Plasmid
NODE_2638_length_222_cov_1.14371_ID_76642	222	Chromosome
NODE_2639_length_222_cov_2.22156_ID_76644	222	Chromosome
NODE_2640_length_221_cov_1.66265_ID_75058	221	Chromosome
NODE_2641_length_221_cov_1.10843_ID_76646	221	Plasmid
NODE_2642_length_221_cov_1.66265_ID_76648	221	Plasmid
NODE_2643_length_221_cov_1.93976_ID_76650	221	Chromosome
NODE_2644_length_221_cov_2.21687_ID_76652	221	Chromosome
NODE_2645_length_221_cov_2.21687_ID_76654	221	Plasmid
NODE_2646_length_221_cov_1.0241_ID_76656	221	Plasmid
NODE_2647_length_221_cov_0.63253_ID_76658	221	Chromosome
NODE_2648_length_221_cov_0.578313_ID_76660	221	Plasmid
NODE_2649_length_220_cov_0.836364_ID_76662	220	Plasmid
NODE_2650_length_220_cov_2.2303_ID_76664	220	Plasmid
NODE_2651_length_220_cov_2.29091_ID_76666	220	Plasmid
NODE_2652_length_220_cov_1.52121_ID_71444	220	Plasmid
NODE_2653_length_219_cov_1.12195_ID_76668	219	Plasmid
NODE_2654_length_219_cov_1.12195_ID_74394	219	Plasmid
NODE_2655_length_219_cov_3.04268_ID_73726	219	Plasmid
NODE_2656_length_219_cov_1.62805_ID_76670	219	Plasmid
NODE_2657_length_219_cov_0.743902_ID_76672	219	Chromosome
NODE_2658_length_218_cov_1.41104_ID_76674	218	Plasmid
NODE_2659_length_218_cov_0.846626_ID_76676	218	Chromosome
NODE_2660_length_218_cov_1.97546_ID_76678	218	Plasmid
NODE_2661_length_218_cov_1.12883_ID_73900	218	Chromosome
NODE_2662_length_218_cov_2.22086_ID_76680	218	Plasmid
NODE_2663_length_218_cov_1.32515_ID_76682	218	Chromosome
NODE_2664_length_218_cov_1.5092_ID_76684	218	Plasmid
NODE_2665_length_218_cov_0.730061_ID_76686	218	Chromosome
NODE_2666_length_218_cov_0.895706_ID_76688	218	Plasmid
NODE_2667_length_217_cov_0.851852_ID_76690	217	Chromosome
NODE_2668_length_217_cov_0.851852_ID_76692	217	Plasmid
NODE_2669_length_217_cov_1.41975_ID_76694	217	Chromosome
NODE_2670_length_217_cov_1.7037_ID_76696	217	Plasmid
NODE_2671_length_217_cov_0.851852_ID_76698	217	Chromosome
NODE_2672_length_217_cov_0.851852_ID_76700	217	Chromosome
NODE_2673_length_217_cov_1.7037_ID_76702	217	Chromosome
NODE_2674_length_217_cov_0.67284_ID_76704	217	Chromosome
NODE_2675_length_217_cov_2.3642_ID_73780	217	Plasmid
NODE_2676_length_216_cov_0.857143_ID_76706	216	Plasmid
NODE_2677_length_216_cov_1.14286_ID_76708	216	Chromosome
NODE_2678_length_216_cov_1.14286_ID_76710	216	Plasmid
NODE_2679_length_216_cov_0.857143_ID_76712	216	Plasmid
NODE_2680_length_216_cov_1.42857_ID_76714	216	Plasmid
NODE_2681_length_216_cov_0.782609_ID_76716	216	Chromosome
NODE_2682_length_216_cov_0.782609_ID_76718	216	Chromosome
NODE_2683_length_216_cov_1_ID_76720	216	Chromosome
NODE_2684_length_215_cov_1.15_ID_76722	215	Chromosome
NODE_2685_length_215_cov_0.8625_ID_76724	215	Chromosome
NODE_2686_length_215_cov_0.8625_ID_76726	215	Chromosome
NODE_2687_length_215_cov_1.15_ID_76728	215	Chromosome
NODE_2688_length_215_cov_1.4375_ID_76730	215	Plasmid
NODE_2689_length_215_cov_1.675_ID_76732	215	Chromosome
NODE_2690_length_215_cov_2.24375_ID_76734	215	Chromosome
NODE_2691_length_215_cov_1.5625_ID_76736	215	Chromosome
NODE_2692_length_214_cov_0.867925_ID_76738	214	Chromosome
NODE_2693_length_214_cov_1.73585_ID_76740	214	Plasmid
NODE_2694_length_214_cov_1.73585_ID_76742	214	Chromosome
NODE_2695_length_214_cov_2.89308_ID_76744	214	Plasmid
NODE_2696_length_214_cov_1.73585_ID_72400	214	Chromosome
NODE_2697_length_214_cov_0.867925_ID_76746	214	Chromosome
NODE_2698_length_214_cov_0.867925_ID_76748	214	Chromosome
NODE_2699_length_214_cov_1.15723_ID_76750	214	Chromosome
NODE_2700_length_214_cov_1.65409_ID_76752	214	Chromosome
NODE_2701_length_214_cov_0.811321_ID_76754	214	Plasmid
NODE_2702_length_214_cov_1.8239_ID_76756	214	Plasmid
NODE_2703_length_214_cov_0.90566_ID_76758	214	Chromosome
NODE_2704_length_214_cov_1.74843_ID_76760	214	Chromosome
NODE_2705_length_213_cov_1.74684_ID_76762	213	Plasmid
NODE_2706_length_213_cov_0.873418_ID_76764	213	Plasmid
NODE_2707_length_213_cov_0.873418_ID_76766	213	Chromosome
NODE_2708_length_213_cov_1.74684_ID_72472	213	Plasmid
NODE_2709_length_213_cov_0.873418_ID_76768	213	Chromosome
NODE_2710_length_213_cov_1.16456_ID_76770	213	Chromosome
NODE_2711_length_213_cov_1.4557_ID_75274	213	Plasmid
NODE_2712_length_213_cov_1.00633_ID_76772	213	Chromosome
NODE_2713_length_213_cov_2.11392_ID_76774	213	Chromosome
NODE_2714_length_213_cov_1.75949_ID_73894	213	Plasmid
NODE_2715_length_212_cov_1.75796_ID_76776	212	Plasmid
NODE_2716_length_212_cov_0.878981_ID_76778	212	Plasmid
NODE_2717_length_212_cov_2.92994_ID_76780	212	Plasmid
NODE_2718_length_212_cov_2.05096_ID_76782	212	Chromosome
NODE_2719_length_212_cov_0.878981_ID_76784	212	Plasmid
NODE_2720_length_212_cov_1.46497_ID_76786	212	Chromosome
NODE_2721_length_212_cov_1.46497_ID_76788	212	Plasmid
NODE_2722_length_212_cov_0.796178_ID_76790	212	Chromosome
NODE_2723_length_212_cov_1.67516_ID_72162	212	Chromosome
NODE_2724_length_212_cov_0.936306_ID_76792	212	Plasmid
NODE_2725_length_211_cov_1.47436_ID_75040	211	Plasmid
NODE_2726_length_211_cov_0.884615_ID_76794	211	Chromosome
NODE_2727_length_211_cov_1.47436_ID_76796	211	Plasmid
NODE_2728_length_211_cov_1.47436_ID_74876	211	Chromosome
NODE_2729_length_211_cov_2.35897_ID_76798	211	Chromosome
NODE_2730_length_211_cov_1.17949_ID_71740	211	Plasmid
NODE_2731_length_211_cov_2.0641_ID_74196	211	Plasmid
NODE_2732_length_211_cov_1.17949_ID_76800	211	Plasmid
NODE_2733_length_211_cov_0.884615_ID_76802	211	Chromosome
NODE_2734_length_211_cov_1.76923_ID_76804	211	Plasmid
NODE_2735_length_211_cov_1.11538_ID_76806	211	Plasmid
NODE_2736_length_211_cov_1.67949_ID_76808	211	Chromosome
NODE_2737_length_211_cov_1.55128_ID_75138	211	Chromosome
NODE_2738_length_211_cov_0.769231_ID_76810	211	Chromosome
NODE_2739_length_211_cov_2.36538_ID_76812	211	Plasmid
NODE_2740_length_211_cov_1_ID_76814	211	Plasmid
NODE_2741_length_211_cov_2.60256_ID_76816	211	Chromosome
NODE_2742_length_210_cov_2.67097_ID_72594	210	Chromosome
NODE_2743_length_210_cov_2.07742_ID_76818	210	Plasmid
NODE_2744_length_210_cov_1.48387_ID_73050	210	Plasmid
NODE_2745_length_210_cov_1.1871_ID_76820	210	Plasmid
NODE_2746_length_210_cov_1.1871_ID_74338	210	Chromosome
NODE_2747_length_210_cov_2.96129_ID_76822	210	Plasmid
NODE_2748_length_210_cov_0.832258_ID_76824	210	Plasmid
NODE_2749_length_209_cov_1.19481_ID_76826	209	Plasmid
NODE_2750_length_209_cov_1.19481_ID_76828	209	Plasmid
NODE_2751_length_209_cov_1.19481_ID_76830	209	Plasmid
NODE_2752_length_209_cov_2.38961_ID_74376	209	Chromosome
NODE_2753_length_209_cov_2.98701_ID_72988	209	Chromosome
NODE_2754_length_209_cov_0.896104_ID_76832	209	Chromosome
NODE_2755_length_209_cov_1.49351_ID_75272	209	Plasmid
NODE_2756_length_209_cov_0.733766_ID_76834	209	Plasmid
NODE_2757_length_208_cov_1.20261_ID_76836	208	Chromosome
NODE_2758_length_208_cov_0.901961_ID_76838	208	Chromosome
NODE_2759_length_208_cov_1.20261_ID_76840	208	Plasmid
NODE_2760_length_208_cov_0.901961_ID_76842	208	Chromosome
NODE_2761_length_208_cov_1.20261_ID_76844	208	Chromosome
NODE_2762_length_208_cov_2.10458_ID_73242	208	Plasmid
NODE_2763_length_208_cov_0.816993_ID_76846	208	Plasmid
NODE_2764_length_207_cov_0.907895_ID_76848	207	Chromosome
NODE_2765_length_207_cov_1.21053_ID_76850	207	Plasmid
NODE_2766_length_207_cov_1.21053_ID_76852	207	Plasmid
NODE_2767_length_207_cov_0.907895_ID_76854	207	Plasmid
NODE_2768_length_207_cov_1.51316_ID_76856	207	Chromosome
NODE_2769_length_207_cov_0.782895_ID_76858	207	Plasmid
NODE_2770_length_207_cov_1.77632_ID_76860	207	Plasmid
NODE_2771_length_206_cov_1.52318_ID_74694	206	Chromosome
NODE_2772_length_206_cov_1.82781_ID_76862	206	Chromosome
NODE_2773_length_206_cov_0.913907_ID_76864	206	Chromosome
NODE_2774_length_206_cov_1.21854_ID_76866	206	Chromosome
NODE_2775_length_206_cov_2.13245_ID_76868	206	Plasmid
NODE_2776_length_206_cov_0.834437_ID_76870	206	Plasmid
NODE_2777_length_206_cov_0.92053_ID_76872	206	Plasmid
NODE_2778_length_206_cov_1.42384_ID_76874	206	Plasmid
NODE_2779_length_206_cov_1.3245_ID_76876	206	Chromosome
NODE_2780_length_206_cov_1.97351_ID_74614	206	Chromosome
NODE_2781_length_206_cov_0.715232_ID_76878	206	Plasmid
NODE_2782_length_206_cov_1.76821_ID_76880	206	Plasmid
NODE_2783_length_206_cov_19.7152_ID_76882	206	Plasmid
NODE_2784_length_203_cov_24.1689_ID_76884	203	Chromosome
NODE_2785_length_202_cov_23.9524_ID_76886	202	Plasmid
NODE_2786_length_195_cov_44.9071_ID_76888	195	Plasmid
NODE_2787_length_187_cov_2.0303_ID_76890	187	Chromosome
NODE_2788_length_165_cov_29.2273_ID_76892	165	Chromosome
NODE_2789_length_153_cov_16.7143_ID_76894	153	Chromosome
NODE_2790_length_153_cov_34.2449_ID_76896	153	Plasmid
NODE_2791_length_137_cov_24_ID_76898	137	Plasmid
NODE_2792_length_135_cov_1.975_ID_76900	135	Chromosome
NODE_2793_length_124_cov_6.07246_ID_76902	124	Chromosome
NODE_2794_length_115_cov_5.2_ID_76904	115	Chromosome
NODE_2795_length_113_cov_4.56897_ID_76906	113	Plasmid
NODE_2796_length_111_cov_16.625_ID_76908	111	Plasmid
NODE_2797_length_110_cov_22.6909_ID_76910	110	Chromosome
NODE_2798_length_109_cov_46.3519_ID_76912	109	Plasmid
NODE_2799_length_109_cov_24.1111_ID_76914	109	Plasmid
NODE_2800_length_107_cov_43.3462_ID_76916	107	Chromosome
NODE_2801_length_105_cov_711.94_ID_76918	105	Chromosome
NODE_2802_length_104_cov_19.2041_ID_76920	104	Plasmid
NODE_2803_length_103_cov_556.375_ID_75640	103	Plasmid
NODE_2804_length_102_cov_209.149_ID_75642	102	Plasmid
NODE_2805_length_100_cov_5.6_ID_76922	100	Plasmid
NODE_2806_length_98_cov_2.06977_ID_76924	98	Plasmid
NODE_2807_length_97_cov_17.0714_ID_76926	97	Chromosome
NODE_2808_length_85_cov_83.6333_ID_76928	85	Chromosome
NODE_2809_length_85_cov_111.8_ID_76930	85	Chromosome
NODE_2810_length_79_cov_2.20833_ID_76932	79	Chromosome
NODE_2811_length_73_cov_6.77778_ID_76934	73	Plasmid
NODE_2812_length_69_cov_25.4286_ID_76936	69	Plasmid
NODE_2813_length_68_cov_35.6923_ID_76938	68	Chromosome
NODE_2814_length_68_cov_40.2308_ID_76940	68	Chromosome
NODE_2815_length_68_cov_50.4615_ID_76942	68	Chromosome
NODE_2816_length_61_cov_58.8333_ID_76944	61	Plasmid
NODE_2817_length_61_cov_815.833_ID_76946	61	Plasmid
NODE_2818_length_60_cov_138.6_ID_76948	60	Chromosome
NODE_2819_length_57_cov_3.5_ID_76950	57	Plasmid
NODE_2820_length_57_cov_35_ID_76952	57	Chromosome
NODE_2821_length_56_cov_44_ID_76954	56	Chromosome
NODE_2822_length_56_cov_193_ID_76956	56	Chromosome
NODE_2823_length_56_cov_73_ID_76958	56	Plasmid
NODE_2824_length_56_cov_1360_ID_76960	56	Plasmid
NODE_2825_length_56_cov_926_ID_76962	56	Chromosome
